file_name, split, width, height, width_n, height_n
a0084-_MG_1610.dng,train,2920,4386,2920,4386
a0648-IMG_5085.dng,train,2602,3906,2602,3906
a0604-jn_2007_12_15__BU_CRUISE_257.dng,train,3522,2348,3522,2348
a0028-_DSC0032.dng,train,2014,3040,2014,3040
a0221-NKIM_MG_3324.dng,test,2602,3908,2602,3908
a0398-IMG_5829.dng,train,3906,2602,3906,2602
a0435-IMG_0064.dng,val,4290,2856,4290,2856
a0281-NKIM_MG_6162.dng,test,2602,3908,2602,3908
a0136-CRW_0157.dng,train,3088,2056,3088,2056
a0679-kme_284.dng,train,2048,3068,2048,3068
a0613-LS051025_day_2_LL053.dng,train,5010,3335,5010,3335
a0339-IMG_0111.dng,train,4290,2856,4290,2856
a0474-IMG_0036.dng,test,3522,2348,3522,2348
a0151-JI2E3955.dng,test,3522,2348,3522,2348
a0423-07-06-02-at-07h35m36-s_MG_1355.dng,train,4386,2920,4386,2920
a0478-dgw_014.dng,val,2844,4284,2844,4284
a0300-jmac_DSC2549.dng,train,2014,3040,2014,3040
a0255-_DSC1448.dng,train,4284,2844,4284,2844
a0008-WP_CRW_3959.dng,train,2055,3088,2055,3088
a0106-NKIM_120.dng,train,2602,3908,2602,3908
a0338-WP_CRW_9580.dng,test,2055,3088,2055,3088
a0408-Ja_Pe-95.dng,train,2844,4284,2844,4284
a0391-IMG_4305.dng,train,4290,2856,4290,2856
a0480-jmac_MG_0549.dng,train,4386,2920,4386,2920
a0694-LS051026_day_2_arive46.dng,test,5010,3335,5010,3335
a0102-IMG_3663-1.dng,train,4290,2856,4290,2856
a0087-kme_155.dng,train,3522,2348,3522,2348
a0002-dgw_005.dng,train,2844,4284,2844,4284
a0375-IMG_2700.dng,train,4290,2856,4290,2856
a0156-_DSC0008.dng,train,3040,2014,3040,2014
a0385-Ja_Pe-39.dng,test,4248,2400,4248,2400
a0130-kme_494.dng,train,3024,4032,3024,4032
a0485-kme_021.dng,val,2602,3908,2602,3908
a0240-jmac_DSC1221.dng,test,3040,2014,3040,2014
a0004-jmac_MG_1384.dng,train,4386,2920,4386,2920
a0297-kme_049.dng,train,3908,2602,3908,2602
a0029-jmac_DSC3974.dng,train,2014,3040,2014,3040
a0205-NKIM_MG_6466.dng,train,2602,3908,2602,3908
a0436-IMG_2583.dng,train,4290,2856,4290,2856
a0700-IMG_2879.dng,train,4290,2856,4290,2856
a0357-NKIM_030.dng,train,2602,3908,2602,3908
a0198-kme_134.dng,train,3522,2348,3522,2348
a0654-DSC_0129.dng,val,3040,2014,3040,2014
a0404-DSC_0029-2.dng,train,3040,2014,3040,2014
a0434-IMG_3559.dng,test,4290,2856,4290,2856
a0671-IMG_0621.dng,train,4290,2856,4290,2856
a0340-kme_373.dng,train,3032,2035,3032,2035
a0049-_I2E5952.dng,train,2348,3522,2348,3522
a0462-jn_20080928_088.dng,train,3522,2348,3522,2348
a0578-IMG_4994.dng,train,4290,2856,4290,2856
a0266-_DSC0297.dng,train,2014,3040,2014,3040
a0063-IMG_4185.dng,train,4290,2856,4290,2856
a0158-051124_163114__I2E9732.dng,train,3522,2348,3522,2348
a0401-kme_189.dng,train,3522,2348,3522,2348
a0244-GrassleyCase-5393.dng,val,3522,2348,3522,2348
a0168-LSCRW_2102.dng,train,3088,2056,3088,2056
a0407-IMG_8270.dng,train,3522,2348,3522,2348
a0456-kme_113.dng,train,2602,3908,2602,3908
a0138-_DSC2986.dng,train,4284,2844,4284,2844
a0086-WP_CRW_3706.dng,train,2055,3088,2055,3088
a0201-MB_20030906_073.dng,train,2056,3088,2056,3088
a0208-_DGW6392.dng,train,4284,2844,4284,2844
a0036-jn_2007_05_05__183.dng,train,3522,2348,3522,2348
a0561-NKIM_MG_7778.dng,train,3908,2602,3908,2602
a0376-IMG_4189.dng,train,4290,2856,4290,2856
a0557-kme_589.dng,train,2348,3522,2348,3522
a0238-dvf_024.dng,train,4386,2920,4386,2920
a0673-IMG_1635.dng,train,3906,2602,3906,2602
a0607-NKIM_MG_6774.dng,train,3908,2602,3908,2602
a0447-Ja_Pe-49.dng,train,2400,4248,2400,4248
a0384-060819_065910__M6A0015.dng,train,3522,2348,3522,2348
a0490-dvf_093.dng,train,3920,2638,3920,2638
a0452-IMG_1646.dng,test,2602,3906,2602,3906
a0239-_MG_1622.dng,train,2920,4386,2920,4386
a0330-IMG_4328.dng,train,2856,4290,2856,4290
a0211-IMG_0028.dng,val,4290,2856,4290,2856
a0220-LS051026_day_1_arive28.dng,train,5010,3335,5010,3335
a0603-050918_140528__MG_5980.dng,train,3522,2348,3522,2348
a0189-IMG_1799.dng,train,3522,2348,3522,2348
a0342-JI2E5527.dng,train,3522,2348,3522,2348
a0615-IMG_4025.dng,train,4290,2856,4290,2856
a0009-kme_372.dng,train,2035,3032,2035,3032
a0389-KE_-0026.dng,train,3032,2024,3032,2024
a0217-_DGW6260.dng,val,2844,4284,2844,4284
a0580-kme_350.dng,train,2482,1648,2482,1648
a0170-IMG_0071.dng,val,2602,3908,2602,3908
a0212-IMG_0358.dng,train,2856,4290,2856,4290
a0062-LSCRW_0035.dng,val,3112,2328,3112,2328
a0112-kme_093.dng,val,3908,2602,3908,2602
a0012-kme_143.dng,val,2348,3522,2348,3522
a0336-07-08-11-at-16h57m13s-_MG_3305.dng,test,4386,2920,4386,2920
a0116-WP_IMG_0083.dng,train,3024,4032,3024,4032
a0142-IMG_2048.dng,train,2856,4290,2856,4290
a0249-kme_392.dng,train,2348,3522,2348,3522
a0622-jmac_MG_5852.dng,test,4386,2920,4386,2920
a0589-LSstone_060806_8886.dng,train,5010,3335,5010,3335
a0204-_DSC3018.dng,train,2844,4284,2844,4284
a0468-DSC_0100-2.dng,train,2014,3040,2014,3040
a0641-kme_543.dng,train,3322,4432,3322,4432
a0306-WP_CRW_0752.dng,val,2056,3088,2056,3088
a0396-jn_20080802_0011.dng,train,3522,2348,3522,2348
a0644-IMG_1680.dng,test,2602,3906,2602,3906
a0445-jmac_DSC0657.dng,train,3040,2014,3040,2014
a0409-_MG_0111.dng,train,3522,2348,3522,2348
a0188-IMG_0344.dng,train,4290,2856,4290,2856
a0538-Ja_Pe-7.dng,test,4248,2400,4248,2400
a0463-jmac_DSC2316.dng,test,3040,2014,3040,2014
a0464-NKIM_130.dng,train,3908,2602,3908,2602
a0500-IMG_4769.dng,train,4290,2856,4290,2856
a0519-LS_060724_8766.dng,test,5010,3335,5010,3335
a0258-kme_598.dng,val,2024,3032,2024,3032
a0284-NKIM_MG_6192.dng,train,3908,2602,3908,2602
a0100-AlexWed07-9691.dng,train,2602,3906,2602,3906
a0351-MB_070908_006.dng,train,2920,4386,2920,4386
a0591-_DGW6381.dng,val,4284,2844,4284,2844
a0518-DSC_0113.dng,train,3040,2014,3040,2014
a0458-dvf_056.dng,train,3920,2638,3920,2638
a0123-JI2E4140.dng,train,2348,3522,2348,3522
a0263-07-11-20-at-16h57m56s-_MG_5753.dng,train,4386,2920,4386,2920
a0663-kme_498.dng,test,3322,4432,3322,4432
a0566-kme_302.dng,train,3068,2048,3068,2048
a0060-jmac_DSC3171.dng,test,3040,2014,3040,2014
a0023-07-06-02-at-15h06m48-s_MG_1489.dng,train,4386,2920,4386,2920
a0140-jmac_DSC3242.dng,train,3900,2613,3900,2613
a0564-kme_176.dng,test,2348,3522,2348,3522
a0152-IMG_2713.dng,train,4290,2856,4290,2856
a0074-WP_CRW_0343.dng,train,2056,3088,2056,3088
a0003-NKIM_MG_8178.dng,train,2602,3908,2602,3908
a0143-kme_060.dng,val,2602,3908,2602,3908
a0329-_MG_1830.dng,train,3522,2348,3522,2348
a0693-NKIM_046.dng,train,2602,3908,2602,3908
a0248-IMG_4976.dng,train,2856,4290,2856,4290
a0494-IMG_8262.dng,train,3522,2348,3522,2348
a0056-LSYD4O0815.dng,val,5010,3335,5010,3335
a0243-IMG_5006.dng,train,4290,2856,4290,2856
a0665-kme_110.dng,test,2602,3908,2602,3908
a0365-jn_2007_05_09__516.dng,train,3522,2348,3522,2348
a0459-jmac_MG_0866.dng,train,4386,2920,4386,2920
a0546-dgw_153.dng,test,4284,2844,4284,2844
a0314-IMG_4170.dng,train,4290,2856,4290,2856
a0381-20070929_134540__MG_0110.dng,train,4386,2920,4386,2920
a0079-IMG_4099.dng,val,4290,2856,4290,2856
a0164-kme_446.dng,train,2348,3522,2348,3522
a0293-DSC_0012-2.dng,train,2014,3040,2014,3040
a0222-NKIM_MG_2635.dng,train,4386,2920,4386,2920
a0368-kme_022.dng,train,2348,3522,2348,3522
a0697-IMG_4796.dng,train,4290,2856,4290,2856
a0593-kme_031.dng,train,2602,3908,2602,3908
a0690-_MG_6397.dng,train,4386,2920,4386,2920
a0491-2004-07-29 14-32-56 CRW_3077.dng,train,2055,3088,2055,3088
a0433-dgw_008.dng,train,2844,4284,2844,4284
a0550-IMG_4965.dng,train,4290,2856,4290,2856
a0514-jmac_MG_7749.dng,train,4386,2920,4386,2920
a0536-IMG_0470.dng,train,4290,2856,4290,2856
a0051-WP_CRW_3461.dng,val,2056,3088,2056,3088
a0387-IMG_3388.dng,train,4290,2856,4290,2856
a0066-Ja_Pe-65.dng,train,4248,2388,4248,2388
a0394-DSC_0001.dng,val,3040,2014,3040,2014
a0620-jmac_MG_6253.dng,train,4386,2920,4386,2920
a0260-IMG_3434.dng,train,2856,4290,2856,4290
a0160-_DSC0023.dng,train,3040,2014,3040,2014
a0579-IMG_0825.dng,train,4290,2856,4290,2856
a0192-_MG_7063.dng,train,4386,2920,4386,2920
a0071-kme_490.dng,test,4432,3322,4432,3322
a0553-_MG_2093.dng,train,3522,2348,3522,2348
a0186-IMG_4587.dng,train,4290,2856,4290,2856
a0565-NKIM_MG_6637.dng,test,2602,3908,2602,3908
a0068-LS051026_day_1_arive53.dng,test,5010,3335,5010,3335
a0529-jmac_MG_0267.dng,train,4386,2920,4386,2920
a0461-IMG_4232.dng,train,4290,2856,4290,2856
a0348-07-07-07-at-09h42m42s-_MG_2151.dng,train,4386,2920,4386,2920
a0370-JI2E4435.dng,train,3522,2348,3522,2348
a0606-051002_152054__I2E8779.dng,val,3522,2348,3522,2348
a0272-050703_183414__I2E9359.dng,train,2348,3522,2348,3522
a0095-IMG_9199.dng,val,3522,2348,3522,2348
a0402-IMG_4055.dng,train,4290,2856,4290,2856
a0104-dvf_003.dng,train,2920,4386,2920,4386
a0085-kme_215.dng,train,3522,2348,3522,2348
a0273-kme_295.dng,train,3068,2048,3068,2048
a0065-_DSC6405.dng,val,4284,2844,4284,2844
a0629-MB_20030906_100.dng,train,3088,2056,3088,2056
a0320-Ja_Pe-13.dng,train,2400,4248,2400,4248
a0153-kme_560.dng,val,4032,3024,4032,3024
a0301-IMG_4669.dng,train,2856,4290,2856,4290
a0356-07-11-26-at-16h05m54s-_MG_7171.dng,train,2920,4386,2920,4386
a0573-DSC_0044-1.dng,train,2014,3040,2014,3040
a0558-kme_395.dng,train,2348,3522,2348,3522
a0386-jmac_MG_0520.dng,train,4386,2920,4386,2920
a0470-_MG_7801.dng,val,2920,4386,2920,4386
a0577-kme_503.dng,train,3024,4032,3024,4032
a0313-_MG_7253.dng,train,4386,2920,4386,2920
a0180-kme_307.dng,train,3068,2048,3068,2048
a0415-IMG_0120.dng,train,3474,2314,3474,2314
a0081-kme_106.dng,train,3908,2602,3908,2602
a0503-jmac_DSC3712.dng,train,2014,3040,2014,3040
a0309-jmac_MG_4806.dng,train,3522,2348,3522,2348
a0695-Ja_Pe-100.dng,test,2844,4284,2844,4284
a0016-jmac_MG_0795.dng,train,4386,2920,4386,2920
a0432-IMG_4895.dng,test,4290,2856,4290,2856
a0148-07-07-16-at-23h50m49s-_MG_2214.dng,train,4386,2920,4386,2920
a0209-_DGW6273.dng,test,4284,2844,4284,2844
a0685-_DSC0102.dng,test,2014,3040,2014,3040
a0032-jmac_MG_0266.dng,test,4386,2920,4386,2920
a0598-NKIM_MG_6367.dng,train,3908,2602,3908,2602
a0688-IMG_4426.dng,train,2856,4290,2856,4290
a0393-_DSC0040.dng,val,2014,3040,2014,3040
a0626-20070618_190911__MG_8400.dng,test,4386,2920,4386,2920
a0154-IMG_4393.dng,train,4290,2856,4290,2856
a0650-dgw_060.dng,train,4284,2844,4284,2844
a0072-IMG_5048.dng,val,2602,3906,2602,3906
a0619-20081019_at_01h22m56__MG_3327.dng,val,2920,4386,2920,4386
a0182-jmac_DSC2564.dng,train,3040,2014,3040,2014
a0253-kme_194.dng,train,2348,3522,2348,3522
a0570-_DSC0084.dng,val,3040,2014,3040,2014
a0551-DSC_0008.dng,val,2014,3040,2014,3040
a0655-IMG_0994.dng,train,2856,4290,2856,4290
a0541-050618_215910__MG_2944.dng,train,3522,2348,3522,2348
a0657-DSC_0011.dng,train,2014,3040,2014,3040
a0245-IMG_4069.dng,test,4290,2856,4290,2856
a0199-MB_060311_023.dng,train,3522,2348,3522,2348
a0400-NKIM_MG_8342.dng,test,3908,2602,3908,2602
a0451-Ja_Pe-73.dng,train,4248,2388,4248,2388
a0037-jmacAlgarve_Sagres_07.dng,train,3032,2035,3032,2035
a0315-DSC_0112.dng,train,3040,2014,3040,2014
a0324-WP_CRW_4941.dng,train,3088,2056,3088,2056
a0125-kme_314.dng,train,2014,3040,2014,3040
a0441-jmac_MG_5386.dng,train,4386,2920,4386,2920
a0194-IMG_2736.dng,train,4290,2856,4290,2856
a0298-IMG_5043.dng,train,2856,4290,2856,4290
a0563-IMG_0286.dng,train,3906,2602,3906,2602
a0157-DSC_0011-1.dng,test,3040,2014,3040,2014
a0019-jmac_MG_0653.dng,train,2920,4386,2920,4386
a0040-_DSC5693.dng,train,2844,4284,2844,4284
a0605-_MG_7197.dng,train,2920,4386,2920,4386
a0174-NKIM_MG_6678.dng,train,2602,3908,2602,3908
a0467-IMG_4514.dng,val,4290,2856,4290,2856
a0489-_MG_1615.dng,train,3522,2348,3522,2348
a0014-WP_CRW_6320.dng,train,3088,2055,3088,2055
a0448-IMG_3809.dng,train,2856,4290,2856,4290
a0469-NKIM_103.dng,train,2602,3908,2602,3908
a0659-051009_144152__MG_6254.dng,train,3522,2348,3522,2348
a0373-IMG_4954.dng,train,4290,2856,4290,2856
a0554-DSC_0003.dng,train,2014,3040,2014,3040
a0191-jmac_DSC2666.dng,train,3040,2014,3040,2014
a0544-KE_-0053.dng,train,3032,2024,3032,2024
a0337-tc_DSC1898.dng,train,4320,2868,4320,2868
a0677-050716_112558__I2E4115.dng,test,2348,3522,2348,3522
a0184-_DSC0097.dng,train,2014,3040,2014,3040
a0521-IMG_3851.dng,train,4290,2856,4290,2856
a0531-dgw_067.dng,train,4284,2844,4284,2844
a0259-dvf_029.dng,train,4386,2920,4386,2920
a0179-IMG_0006.dng,train,4290,2856,4290,2856
a0347-07-08-11-at-18h17m09s-N0000221.dng,train,4386,2920,4386,2920
a0172-jmac_DSC3528.dng,train,3040,2014,3040,2014
a0643-WP_CRW_1443.dng,train,3088,2056,3088,2056
a0483-WP_CRW_0259.dng,test,2055,3088,2055,3088
a0109-_DSC0022-1.dng,train,2014,3040,2014,3040
a0070-IMG_4327.dng,train,2856,4290,2856,4290
a0088-_DGW6376.dng,train,4284,2844,4284,2844
a0328-kme_248.dng,train,2024,3032,2024,3032
a0475-MB_20030906_026.dng,train,3088,2056,3088,2056
a0680-jn_20080130_Las_Vegas_0048.dng,train,2348,3522,2348,3522
a0611-IMG_0056.dng,train,2314,3474,2314,3474
a0105-kme_439.dng,train,3522,2348,3522,2348
a0691-jn_20081025_Kent_Shelter_021.dng,test,3522,2348,3522,2348
a0335-jmac_MG_6437.dng,val,4386,2920,4386,2920
a0378-_DGW6391.dng,train,4284,2844,4284,2844
a0571-jmac_DSC5611.dng,train,3040,2014,3040,2014
a0422-054hunwed.dng,train,2314,3474,2314,3474
a0331-MB_20030906_035.dng,train,3088,2056,3088,2056
a0678-kme_475.dng,train,3522,2348,3522,2348
a0101-kme_610.dng,val,3908,2602,3908,2602
a0355-jmac_DSC2202.dng,train,3040,2014,3040,2014
a0397-jn_2007_05_05__241.dng,test,2348,3522,2348,3522
a0477-jn_2007_05_05__239.dng,train,2348,3522,2348,3522
a0495-WP_CRW_9591.dng,train,3088,2055,3088,2055
a0382-kme_573.dng,train,3032,2024,3032,2024
a0223-050816_115418__MG_4849.dng,train,3522,2348,3522,2348
a0499-_DSC0086.dng,test,2014,3040,2014,3040
a0242-07-06-01-at-12h55m36-s_MG_1241.dng,test,4386,2920,4386,2920
a0584-tc_DSC2161.dng,train,4320,2868,4320,2868
a0473-LS051026_day_3_arrive08.dng,train,5010,3335,5010,3335
a0360-JI2E3509.dng,train,3522,2348,3522,2348
a0672-_DSC8842.dng,val,2844,4284,2844,4284
a0094-CRW_2714.dng,train,2055,3088,2055,3088
a0150-_DSC0064.dng,train,3040,2014,3040,2014
a0662-IMG_0325.dng,test,2602,3908,2602,3908
a0322-kme_016.dng,train,4386,2920,4386,2920
a0421-_DGW6279.dng,test,4284,2844,4284,2844
a0230-_DSC0126.dng,train,3040,2014,3040,2014
a0206-kme_576.dng,train,2388,4248,2388,4248
a0129-kme_532.dng,train,4032,3024,4032,3024
a0517-kme_474.dng,train,3040,2014,3040,2014
a0444-kme_492.dng,test,3322,4432,3322,4432
a0498-jn_2007_05_08__464.dng,train,2348,3522,2348,3522
a0534-LS_060719_7306.dng,val,3112,2328,3112,2328
a0285-IMG_2044.dng,train,2348,3522,2348,3522
a0200-KE_-2669.dng,train,2014,3040,2014,3040
a0271-KE_-0005.dng,test,3032,2024,3032,2024
a0089-jn_20080509_245.dng,test,2348,3522,2348,3522
a0278-Ja_Pe-11.dng,train,2400,4248,2400,4248
a0173-IMG_1653.dng,train,2856,4290,2856,4290
a0167-JI2E5064.dng,train,3522,2348,3522,2348
a0299-KE_-2376.dng,train,3040,2014,3040,2014
a0412-_DGW6297.dng,train,4284,2844,4284,2844
a0614-IMG_3348.dng,train,4290,2856,4290,2856
a0213-kme_335.dng,test,2014,3040,2014,3040
a0236-060526_142240__MG_8129.dng,test,3522,2348,3522,2348
a0196-2004-01-25 13-34-10 CRW_3079.dng,train,2055,3088,2055,3088
a0177-dgw_078.dng,train,4284,2844,4284,2844
a0069-kme_056.dng,train,2348,3522,2348,3522
a0587-IMG_2780.dng,train,4290,2856,4290,2856
a0637-IMG_4277.dng,train,4290,2856,4290,2856
a0225-dgw_127.dng,train,4284,2844,4284,2844
a0107-IMG_2837.dng,test,2856,4290,2856,4290
a0122-NKIM_MG_8181.dng,test,3908,2602,3908,2602
a0600-2004-07-29 21-13-02 CRW_3421.dng,train,2055,3088,2055,3088
a0597-dgw_012.dng,train,2844,4284,2844,4284
a0265-kme_067.dng,train,2602,3908,2602,3908
a0535-jmac_MG_6029.dng,train,4386,2920,4386,2920
a0332-IMG_0010.dng,train,4290,2856,4290,2856
a0232-MB_20030906_040.dng,train,3088,2056,3088,2056
a0133-050724_185320__I2E5160.dng,train,3522,2348,3522,2348
a0099-kme_264.dng,test,3032,2024,3032,2024
a0430-kme_065.dng,val,2602,3908,2602,3908
a0045-20050320_081337__E6B1177.dng,test,3522,2348,3522,2348
a0502-JI2E4143.dng,train,3522,2348,3522,2348
a0395-IMG_1268.dng,train,4290,2856,4290,2856
a0487-_DSC5455.dng,train,4284,2844,4284,2844
a0135-IMG_2595.dng,train,4290,2856,4290,2856
a0454-08-05-25-at-12h33m47s-_MG_9489.dng,val,4386,2920,4386,2920
a0307-IMG_0299.dng,train,2602,3908,2602,3908
a0280-IMG_0854.dng,test,4290,2856,4290,2856
a0609-_MG_3231.dng,train,4386,2920,4386,2920
a0277-WP_CRW_9568.dng,train,3088,2055,3088,2055
a0457-NKIM_099.dng,train,2602,3908,2602,3908
a0046-dgw_101.dng,train,4284,2844,4284,2844
a0321-KE_-0010.dng,train,3032,2024,3032,2024
a0361-IMG_4566.dng,train,4290,2856,4290,2856
a0523-_MG_0142.dng,train,3522,2348,3522,2348
a0621-20080514_110501__MG_9940.dng,train,2920,4386,2920,4386
a0482-NKIM_MG_6625.dng,train,2602,3908,2602,3908
a0686-KE_-1758.dng,train,3040,2014,3040,2014
a0146-07-11-23-at-10h54m29s-_MG_6544.dng,train,4386,2920,4386,2920
a0669-DSC_0047-1-2.dng,train,2014,3040,2014,3040
a0661-07-09-22-at-15h38m30s-_Z9B3075.dng,train,2348,3522,2348,3522
a0359-IMG_4821.dng,train,4290,2856,4290,2856
a0366-kme_378.dng,val,3032,2035,3032,2035
a0216-IMG_4476.dng,train,2856,4290,2856,4290
a0602-kme_225.dng,train,2348,3522,2348,3522
a0114-KE_-0062.dng,train,3032,2024,3032,2024
a0224-IMG_5820.dng,train,3906,2602,3906,2602
a0670-kme_158.dng,train,2348,3522,2348,3522
a0195-_DGW6246.dng,train,4284,2844,4284,2844
a0653-kme_132.dng,train,2348,3522,2348,3522
a0623-dvf_031.dng,train,4386,2920,4386,2920
a0508-DSC_0010-3.dng,train,3040,2014,3040,2014
a0163-WP_CRW_0638.dng,train,2056,3088,2056,3088
a0268-_DSC0059.dng,train,3040,2014,3040,2014
a0664-_DSC2171.dng,train,2844,4284,2844,4284
a0640-20061231_174638__E6B8019.dng,train,3522,2348,3522,2348
a0630-jmac_DSC3294.dng,train,2014,3040,2014,3040
a0064-_DSC7889.dng,train,4284,2844,4284,2844
a0449-IMG_4461.dng,test,2856,4290,2856,4290
a0374-IMG_4326.dng,train,2856,4290,2856,4290
a0420-KE_-1536.dng,train,3040,2014,3040,2014
a0501-_MG_7370.dng,train,4386,2920,4386,2920
a0379-kme_397.dng,train,2348,3522,2348,3522
a0569-IMG_0319.dng,train,4290,2856,4290,2856
a0506-kme_313.dng,train,3032,2024,3032,2024
a0576-_I2E6403.dng,train,2348,3522,2348,3522
a0496-WP_CRW_0462.dng,test,3088,2055,3088,2055
a0215-IMG_1442.dng,test,4290,2856,4290,2856
a0103-jmac_MG_1394.dng,train,4386,2920,4386,2920
a0013-MB_20030906_001.dng,train,2056,3088,2056,3088
a0041-IMG_4972.dng,val,4290,2856,4290,2856
a0311-jmac_MG_0128.dng,train,4386,2920,4386,2920
a0034-LSYD4O2202.dng,train,5010,3335,5010,3335
a0439-tc_DSC1855.dng,val,4320,2868,4320,2868
a0031-WP_CRW_0736.dng,train,2056,3088,2056,3088
a0250-IMG_5079.dng,train,2602,3906,2602,3906
a0513-WP_CRW_9545.dng,train,2055,3088,2055,3088
a0652-jmac_DSC3908.dng,train,2014,3040,2014,3040
a0608-_DGW6367.dng,val,2844,4284,2844,4284
a0261-_DSC2228.dng,train,4284,2844,4284,2844
a0010-jmac_MG_4807.dng,train,3522,2348,3522,2348
a0399-kme_200.dng,train,2348,3522,2348,3522
a0006-IMG_2787.dng,test,4290,2856,4290,2856
a0295-Ja_Pe-57.dng,test,4248,2388,4248,2388
a0001-jmac_DSC1459.dng,train,3040,2014,3040,2014
a0371-IMG_4770.dng,train,2856,4290,2856,4290
a0042-060813_155838__MG_6361.dng,train,2920,4386,2920,4386
a0096-_DGW6249.dng,train,4284,2844,4284,2844
a0344-DSC_0009.dng,test,2014,3040,2014,3040
a0227-jn_20081025_Kent_Shelter_001.dng,train,3522,2348,3522,2348
a0048-kme_066.dng,val,3908,2602,3908,2602
a0453-DSC_0025.dng,train,2014,3040,2014,3040
a0352-IMG_4026.dng,train,4290,2856,4290,2856
a0316-LS051026_day_10_LL013.dng,train,5010,3335,5010,3335
a0560-jn_2007_05_06__335.dng,train,3522,2348,3522,2348
a0675-_DGW6371.dng,train,4284,2844,4284,2844
a0455-_DSC4605.dng,val,2844,4284,2844,4284
a0035-dgw_048.dng,train,4284,2844,4284,2844
a0075-jn_20080814_New_York_City_042.dng,train,3522,2348,3522,2348
a0403-IMG_0076.dng,train,4290,2856,4290,2856
a0574-_DSC6152.dng,train,4284,2844,4284,2844
a0098-kme_187.dng,test,3522,2348,3522,2348
a0214-IMG_1676.dng,train,3906,2602,3906,2602
a0305-CRW_0278.dng,train,2055,3088,2055,3088
a0509-DSC_0030-2.dng,train,3040,2014,3040,2014
a0552-GM6A8442.dng,train,3522,2348,3522,2348
a0020-jmac_MG_6225.dng,train,4386,2920,4386,2920
a0530-Ja_Pe-62.dng,train,4248,2388,4248,2388
a0276-IMG_0047.dng,val,2602,3908,2602,3908
a0633-kme_450.dng,train,3522,2348,3522,2348
a0039-jmac_DSC3406.dng,train,2014,3040,2014,3040
a0318-IMG_4318.dng,train,4290,2856,4290,2856
a0484-_DGW6359.dng,train,2844,4284,2844,4284
a0287-050703_084540__I2E9191.dng,train,3522,2348,3522,2348
a0413-MB_20050123_033.dng,train,2348,3522,2348,3522
a0159-20061222_130937__E6B6186.dng,val,3522,2348,3522,2348
a0011-DSC_0082.dng,train,2014,3040,2014,3040
a0472-MB_040506_010.dng,train,3088,2055,3088,2055
a0369-kme_136.dng,train,3908,2602,3908,2602
a0520-NKIM_MG_6224.dng,train,3908,2602,3908,2602
a0353-dvf_049.dng,test,3920,2638,3920,2638
a0424-kme_009.dng,train,2602,3908,2602,3908
a0047-07-11-18-at-00h05m40s-_MG_4882.dng,train,2920,4386,2920,4386
a0460-IMG_5839.dng,train,3906,2602,3906,2602
a0616-DSC_0146.dng,train,3040,2014,3040,2014
a0575-kme_040.dng,val,3908,2602,3908,2602
a0288-MB_060311_030.dng,train,3522,2348,3522,2348
a0131-050801_142414__I2E5524.dng,train,3522,2348,3522,2348
a0410-jmac_DSC2754.dng,train,3040,2014,3040,2014
a0327-LSYD4O0579.dng,train,5010,3335,5010,3335
a0061-jn_20080802_0003.dng,train,3522,2348,3522,2348
a0162-WP_CRW_0271.dng,train,2055,3088,2055,3088
a0141-IMG_3342.dng,train,2856,4290,2856,4290
a0115-DSC_0004-1.dng,val,3040,2014,3040,2014
a0120-_MG_0300.dng,train,3522,2348,3522,2348
a0647-_DSC0047.dng,train,3040,2014,3040,2014
a0108-kme_175.dng,train,2348,3522,2348,3522
a0651-dgw_129.dng,train,4284,2844,4284,2844
a0442-jmac_MG_1461.dng,train,4386,2920,4386,2920
a0175-KE_-1376.dng,val,3040,2014,3040,2014
a0128-IMG_0793.dng,train,4290,2856,4290,2856
a0246-IMG_1652.dng,train,3906,2602,3906,2602
a0428-IMG_5032.dng,val,4290,2856,4290,2856
a0270-JI2E3556.dng,train,3522,2348,3522,2348
a0118-20051223_103622__MG_0617.dng,train,4386,2920,4386,2920
a0419-DSC_0008.dng,val,3040,2014,3040,2014
a0264-KE_-0094.dng,train,3032,2024,3032,2024
a0627-_DSC5388.dng,train,4284,2844,4284,2844
a0169-jn_20081025_Kent_Shelter_168.dng,train,3522,2348,3522,2348
a0525-MB_070908_076.dng,train,2920,4386,2920,4386
a0479-WP_CRW_7999.dng,val,2055,3088,2055,3088
a0639-dvf_010.dng,train,4386,2920,4386,2920
a0547-_DSC0445.dng,train,3040,2014,3040,2014
a0642-kme_037.dng,train,3908,2602,3908,2602
a0548-jmac_DSC3767.dng,train,3040,2014,3040,2014
a0646-20070826_182055__MG_9177.dng,val,4386,2920,4386,2920
a0625-IMG_1324.dng,train,2856,4290,2856,4290
a0532-jmacdscf0021 (1).dng,test,2035,3032,2035,3032
a0325-IMG_3340.dng,val,4290,2856,4290,2856
a0466-_DSC5415.dng,train,2844,4284,2844,4284
a0542-IMG_4760.dng,train,2856,4290,2856,4290
a0418-07-11-19-at-13h26m20s-_MG_5018.dng,train,2920,4386,2920,4386
a0234-JI2E4685.dng,train,2348,3522,2348,3522
a0582-DSC_0020.dng,train,2014,3040,2014,3040
a0027-IMG_3964.dng,test,4290,2856,4290,2856
a0165-_MG_1166.dng,test,3522,2348,3522,2348
a0055-050729_194412__I2E5282.dng,train,3522,2348,3522,2348
